Time,Clonskeagh Totem,Clonskeagh Totem IN,Clonskeagh Totem OUT,Dun Laoghaire @ Peoples Park Cyclist,Dun Laoghaire @ Peoples Park Cyclists IN,Dun Laoghaire @ Peoples Park Cyclists OUT,Dun Laoghaire @ Seapoint Beach Cyclist,Dun Laoghaire @ Seapoint Beach Cyclists IN,Dun Laoghaire @ Seapoint Beach Cyclists OUT,Dun Laoghaire @ York Road Cyclist,Dun Laoghaire @ York Road Cyclists IN,Dun Laoghaire @ York Road Cyclists OUT,Glenageary Cyclist,Glenageary Bikes IN,Glenageary Bikes OUT,Grange Road Totem,N11 Before UCD,N11 Before UCD Cyclist IN,N11 Before UCD Cyclist OUT,N11 Outbound (Montrose),N11 Outbound (Montrose) OUT-Away From City Centre,N11 Outbound (Montrose) IN- Towards City Centre,N11 Totem Inbound,Rock Road Bus Lane,Rock Road Park,Rock Road Park IN,Rock Road Park OUT,Rock Road Totem Inbound,Wyattville Rd - Bicycles From N11,Wyattville Rd - Bicycles Towards N11,Wyattville Rd At Park Gates Cyclist,Wyattville Rd At Park Gates Bikes IN,Wyattville Rd At Park Gates Bikes OUT,Wyattville Road At Steps Cyclist,Wyattville Road At Steps Bikes IN,Wyattville Road At Steps Bikes OUT
"Apr 10, 2022 1:00 AM",12,6,6,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,0,2,2,0,1,,0,0,0,5,0,1,0,0,0,,,
"Apr 10, 2022 2:00 AM",7,4,3,1,0,1,1,0,1,1,0,1,0,0,0,2,1,0,1,2,2,0,1,,0,0,0,2,1,0,0,0,0,,,
"Apr 10, 2022 3:00 AM",4,2,2,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,1,0,1,0,0,0,0,0,,,
"Apr 10, 2022 4:00 AM",2,0,2,0,0,0,1,1,0,0,0,0,0,0,0,2,0,0,0,1,1,0,0,,0,0,0,1,0,0,0,0,0,,,
"Apr 10, 2022 5:00 AM",3,2,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,,2,0,2,4,1,0,0,0,0,,,
"Apr 10, 2022 6:00 AM",7,7,0,2,0,2,11,6,5,7,4,3,0,0,0,0,7,6,1,0,0,0,7,,3,3,0,2,1,1,0,0,0,,,
"Apr 10, 2022 7:00 AM",11,5,6,17,12,5,12,7,5,12,7,5,1,0,1,4,10,9,1,6,5,1,9,,5,4,1,10,1,2,0,0,0,,,
"Apr 10, 2022 8:00 AM",44,18,26,47,26,21,70,35,35,48,25,23,5,3,2,5,11,10,1,9,8,1,10,,10,5,5,43,0,15,2,2,0,,,
"Apr 10, 2022 9:00 AM",38,19,19,77,58,19,102,69,33,78,56,22,11,7,4,6,14,14,0,9,8,1,14,,30,15,15,15,4,10,2,0,2,,,
"Apr 10, 2022 10:00 AM",57,35,22,124,59,65,115,64,51,102,58,44,11,8,3,17,27,25,2,11,8,3,23,,42,32,10,28,9,6,6,5,1,,,
"Apr 10, 2022 11:00 AM",56,38,18,120,66,54,133,70,63,114,65,49,20,10,10,13,19,18,1,16,14,2,14,,53,34,19,53,8,2,8,6,2,,,
"Apr 10, 2022 12:00 PM",68,41,27,124,58,66,149,62,87,135,60,75,27,18,9,24,22,20,2,9,8,1,21,,47,29,18,44,11,4,9,5,4,,,
"Apr 10, 2022 1:00 PM",64,36,28,80,45,35,88,42,46,71,32,39,30,15,15,16,18,18,0,19,17,2,16,,44,24,20,35,2,1,3,3,0,,,
"Apr 10, 2022 2:00 PM",72,36,36,70,33,37,83,40,43,63,36,27,22,12,10,20,31,29,2,10,8,2,27,,35,15,20,31,7,2,5,4,1,,,
"Apr 10, 2022 3:00 PM",57,30,27,63,38,25,65,38,27,50,30,20,22,12,10,18,21,20,1,17,16,1,16,,39,22,17,28,5,2,1,0,1,,,
"Apr 10, 2022 4:00 PM",65,29,36,48,23,25,60,23,37,55,25,30,17,6,11,17,17,15,2,15,14,1,12,,33,18,15,30,3,0,2,2,0,,,
"Apr 10, 2022 5:00 PM",53,19,34,27,11,16,48,15,33,35,12,23,10,2,8,9,12,9,3,10,10,0,4,,9,3,6,17,1,0,2,2,0,,,
"Apr 10, 2022 6:00 PM",53,20,33,16,7,9,39,23,16,21,9,12,5,4,1,14,8,6,2,9,8,1,5,,13,10,3,12,0,2,1,1,0,,,
"Apr 10, 2022 7:00 PM",52,23,29,10,7,3,17,7,10,19,8,11,4,3,1,5,10,9,1,10,8,2,9,,4,0,4,13,3,1,2,1,1,,,
"Apr 10, 2022 8:00 PM",28,12,16,9,5,4,20,10,10,13,8,5,4,0,4,5,10,8,2,7,6,1,6,,6,4,2,9,2,1,2,0,2,,,
"Apr 10, 2022 9:00 PM",20,7,13,3,0,3,5,2,3,4,1,3,2,1,1,1,11,9,2,4,4,0,8,,0,0,0,12,5,0,1,1,0,,,
"Apr 10, 2022 10:00 PM",19,7,12,1,0,1,7,2,5,5,1,4,0,0,0,3,3,3,0,5,5,0,3,,1,1,0,6,1,2,0,0,0,,,
"Apr 10, 2022 11:00 PM",13,5,8,0,0,0,1,1,0,0,0,0,0,0,0,0,5,3,2,3,2,1,3,,0,0,0,1,1,1,2,1,1,,,
"Apr 11, 2022 12:00 AM",6,3,3,1,1,0,0,0,0,3,1,2,1,0,1,1,1,1,0,5,5,0,1,,1,1,0,2,0,0,1,0,1,,,
"Apr 11, 2022 1:00 AM",4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,,2,1,1,0,0,0,2,1,1,,,
"Apr 11, 2022 2:00 AM",2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,,0,0,0,0,0,0,0,0,0,,,
"Apr 11, 2022 3:00 AM",2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,,0,0,0,0,0,0,0,0,0,,,
"Apr 11, 2022 4:00 AM",2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,2,,0,0,0,0,0,1,0,0,0,,,
"Apr 11, 2022 5:00 AM",6,5,1,0,0,0,0,0,0,1,0,1,0,0,0,2,9,9,0,0,0,0,9,,0,0,0,7,0,0,0,0,0,,,
"Apr 11, 2022 6:00 AM",43,34,9,14,2,12,21,8,13,17,6,11,2,2,0,3,18,17,1,6,4,2,19,,10,5,5,31,1,4,1,1,0,,,
"Apr 11, 2022 7:00 AM",104,74,30,27,7,20,46,16,30,35,12,23,5,4,1,9,64,64,0,15,14,1,61,,24,14,10,87,1,2,6,5,1,,,
"Apr 11, 2022 8:00 AM",203,149,54,57,14,43,116,41,75,57,24,33,15,11,4,11,105,104,1,23,13,10,113,,63,22,41,123,4,4,1,0,1,,,
"Apr 11, 2022 9:00 AM",122,94,28,33,13,20,67,33,34,55,29,26,14,11,3,8,64,64,0,15,12,3,55,,26,17,9,47,2,1,4,2,2,,,
"Apr 11, 2022 10:00 AM",83,69,14,40,16,24,49,26,23,35,18,17,13,6,7,15,39,39,0,16,10,6,29,,11,7,4,29,1,1,2,1,1,,,
"Apr 11, 2022 11:00 AM",61,42,19,30,15,15,43,17,26,33,17,16,17,12,5,20,43,43,0,11,11,0,37,,19,10,9,22,2,3,4,3,1,,,
"Apr 11, 2022 12:00 PM",58,28,30,6,2,4,19,9,10,21,13,8,17,6,11,9,21,18,3,7,5,2,21,,14,6,8,13,1,2,2,2,0,,,
"Apr 11, 2022 1:00 PM",64,29,35,16,11,5,30,19,11,18,8,10,7,3,4,6,15,13,2,21,18,3,8,,10,8,2,21,4,3,14,8,6,,,
"Apr 11, 2022 2:00 PM",35,14,21,16,6,10,24,13,11,21,13,8,17,10,7,20,19,19,0,18,14,4,15,,23,15,8,26,4,0,6,5,1,,,
"Apr 11, 2022 3:00 PM",70,18,52,19,12,7,24,14,10,20,14,6,8,5,3,9,20,17,3,25,22,3,16,,11,7,4,15,1,2,2,1,1,,,
"Apr 11, 2022 4:00 PM",87,26,61,31,15,16,38,20,18,41,18,23,7,1,6,13,20,14,6,30,29,1,12,,27,17,10,29,7,3,9,6,3,,,
"Apr 11, 2022 5:00 PM",191,59,132,51,32,19,84,49,35,65,34,31,24,9,15,26,35,26,9,74,71,3,27,,42,28,14,52,4,3,8,5,3,,,
"Apr 11, 2022 6:00 PM",185,47,138,55,36,19,101,70,31,60,43,17,13,1,12,22,24,18,6,77,74,3,19,,50,36,14,32,8,3,8,4,4,,,
"Apr 11, 2022 7:00 PM",105,34,71,29,23,6,48,34,14,39,27,12,11,4,7,10,26,20,6,38,38,0,16,,23,19,4,23,1,1,3,0,3,,,
"Apr 11, 2022 8:00 PM",62,16,46,22,12,10,35,19,16,32,17,15,3,2,1,8,16,15,1,22,22,0,13,,11,7,4,11,4,2,1,1,0,,,
"Apr 11, 2022 9:00 PM",57,8,49,8,4,4,19,11,8,8,5,3,2,1,1,12,17,12,5,20,17,3,14,,5,2,3,16,4,2,3,3,0,,,
"Apr 11, 2022 10:00 PM",37,8,29,3,3,0,8,6,2,1,1,0,3,0,3,5,6,3,3,11,11,0,3,,3,3,0,4,1,2,1,0,1,,,
"Apr 11, 2022 11:00 PM",19,5,14,1,1,0,2,1,1,1,0,1,2,0,2,3,4,1,3,4,4,0,0,,1,1,0,3,1,0,0,0,0,,,
"Apr 12, 2022 12:00 AM",5,1,4,0,0,0,0,0,0,1,1,0,0,0,0,0,3,2,1,7,7,0,2,,0,0,0,4,0,0,0,0,0,,,
"Apr 12, 2022 1:00 AM",3,1,2,0,0,0,0,0,0,1,0,1,2,1,1,0,1,0,1,2,1,1,0,,0,0,0,0,0,0,1,1,0,,,
"Apr 12, 2022 2:00 AM",2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,,
"Apr 12, 2022 3:00 AM",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,,
"Apr 12, 2022 4:00 AM",2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,2,2,2,0,1,,0,0,0,1,0,0,0,0,0,,,
"Apr 12, 2022 5:00 AM",4,3,1,1,0,1,3,2,1,3,1,2,1,1,0,3,6,6,0,1,1,0,6,,1,1,0,7,0,1,0,0,0,,,
"Apr 12, 2022 6:00 AM",49,38,11,12,5,7,21,9,12,20,10,10,1,1,0,5,27,26,1,8,6,2,25,,12,7,5,31,2,3,1,1,0,,,
"Apr 12, 2022 7:00 AM",105,73,32,37,9,28,56,20,36,42,16,26,6,5,1,9,46,46,0,12,9,3,52,,26,12,14,82,2,7,3,3,0,,,
"Apr 12, 2022 8:00 AM",173,127,46,26,8,18,70,21,49,39,14,25,6,4,2,15,78,78,0,19,11,8,75,,33,7,26,121,1,3,2,0,2,,,
"Apr 12, 2022 9:00 AM",78,69,9,17,4,13,29,12,17,23,12,11,6,5,1,2,46,45,1,10,7,3,37,,13,3,10,39,0,1,1,1,0,,,
"Apr 12, 2022 10:00 AM",46,36,10,6,1,5,11,4,7,5,1,4,5,3,2,3,17,17,0,7,5,2,13,,4,1,3,13,1,0,0,0,0,,,
"Apr 12, 2022 11:00 AM",16,13,3,1,0,1,4,2,2,3,1,2,3,1,2,2,12,12,0,3,3,0,10,,2,0,2,6,2,2,2,1,1,,,
"Apr 12, 2022 12:00 PM",39,28,11,6,3,3,7,6,1,3,3,0,0,0,0,4,7,6,1,4,4,0,3,,1,0,1,11,1,0,0,0,0,,,
"Apr 12, 2022 1:00 PM",55,24,31,7,5,2,12,6,6,9,2,7,6,5,1,4,29,25,4,12,11,1,22,,6,4,2,7,3,1,2,2,0,,,
"Apr 12, 2022 2:00 PM",44,20,24,3,0,3,14,9,5,8,5,3,1,1,0,7,9,8,1,10,9,1,5,,7,5,2,12,2,0,0,0,0,,,
"Apr 12, 2022 3:00 PM",59,22,37,12,9,3,17,8,9,18,9,9,6,3,3,5,13,12,1,14,12,2,6,,2,1,1,15,0,0,1,0,1,,,
"Apr 12, 2022 4:00 PM",79,21,58,20,14,6,26,13,13,23,12,11,20,8,12,17,19,14,5,28,27,1,13,,8,7,1,24,3,0,1,1,0,,,
"Apr 12, 2022 5:00 PM",154,35,119,28,24,4,65,48,17,45,28,17,11,4,7,20,33,29,4,62,59,3,30,,42,36,6,36,1,4,7,5,2,,,
"Apr 12, 2022 6:00 PM",149,45,104,47,35,12,60,44,16,54,35,19,11,3,8,16,21,18,3,44,40,4,16,,31,24,7,34,3,2,2,1,1,,,
"Apr 12, 2022 7:00 PM",106,28,78,24,16,8,39,26,13,26,18,8,4,2,2,7,25,20,5,45,42,3,20,,20,15,5,14,2,0,6,2,4,,,
"Apr 12, 2022 8:00 PM",69,20,49,17,9,8,29,16,13,23,13,10,8,4,4,11,12,11,1,27,26,1,8,,20,13,7,14,2,2,3,2,1,,,
"Apr 12, 2022 9:00 PM",46,11,35,11,4,7,19,11,8,14,7,7,0,0,0,5,16,12,4,15,15,0,12,,6,3,3,12,3,0,2,1,1,,,
"Apr 12, 2022 10:00 PM",32,6,26,8,6,2,5,4,1,4,3,1,1,1,0,0,13,10,3,13,12,1,10,,3,3,0,2,1,0,1,0,1,,,
"Apr 12, 2022 11:00 PM",8,4,4,0,0,0,4,4,0,2,0,2,0,0,0,2,1,1,0,6,6,0,1,,1,0,1,4,0,0,0,0,0,,,
"Apr 13, 2022 12:00 AM",9,4,5,0,0,0,0,0,0,0,0,0,1,0,1,0,2,1,1,1,1,0,1,,1,1,0,2,0,0,0,0,0,,,
"Apr 13, 2022 1:00 AM",4,1,3,1,0,1,3,3,0,0,0,0,0,0,0,1,1,0,1,1,1,0,0,,1,1,0,0,0,0,0,0,0,,,
"Apr 13, 2022 2:00 AM",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,,0,0,0,0,0,0,0,0,0,,,
"Apr 13, 2022 3:00 AM",0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,,
"Apr 13, 2022 4:00 AM",4,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,1,,0,0,0,2,0,1,0,0,0,,,
"Apr 13, 2022 5:00 AM",9,5,4,2,0,2,1,1,0,2,1,1,1,1,0,0,8,8,0,0,0,0,8,,1,1,0,9,0,0,0,0,0,,,
"Apr 13, 2022 6:00 AM",45,31,14,23,15,8,20,12,8,20,14,6,0,0,0,4,22,22,0,9,7,2,23,,9,7,2,27,1,3,3,3,0,,,
"Apr 13, 2022 7:00 AM",104,75,29,44,16,28,69,23,46,53,23,30,10,9,1,9,60,60,0,21,15,6,63,,26,16,10,100,2,5,2,2,0,,,
"Apr 13, 2022 8:00 AM",221,165,56,55,10,45,111,37,74,73,28,45,13,11,2,19,130,129,1,31,20,11,119,,75,28,47,126,3,10,3,1,2,,,
"Apr 13, 2022 9:00 AM",134,113,21,66,26,40,107,38,69,74,41,33,16,11,5,8,73,73,0,25,15,10,62,,51,18,33,71,3,6,3,0,3,,,
"Apr 13, 2022 10:00 AM",90,66,24,47,23,24,76,44,32,36,22,14,12,11,1,17,34,34,0,14,11,3,22,,28,16,12,37,4,1,9,6,3,,,
"Apr 13, 2022 11:00 AM",55,32,23,48,22,26,65,33,32,52,33,19,25,12,13,13,26,26,0,11,9,2,22,,28,15,13,29,4,2,1,1,0,,,
"Apr 13, 2022 12:00 PM",81,48,33,58,31,27,64,30,34,50,25,25,23,14,9,25,34,31,3,10,10,0,29,,21,13,8,28,9,3,7,5,2,,,
"Apr 13, 2022 1:00 PM",105,48,57,68,31,37,86,42,44,70,33,37,23,11,12,19,29,27,2,21,19,2,22,,43,25,18,27,6,7,9,6,3,,,
"Apr 13, 2022 2:00 PM",77,29,48,68,44,24,72,37,35,57,32,25,22,13,9,14,22,19,3,23,19,4,18,,36,19,17,22,6,1,4,2,2,,,
"Apr 13, 2022 3:00 PM",91,31,60,50,22,28,70,41,29,55,31,24,19,10,9,20,30,26,4,21,20,1,24,,31,18,13,22,7,1,4,3,1,,,
"Apr 13, 2022 4:00 PM",99,28,71,63,42,21,83,46,37,69,40,29,18,4,14,8,27,22,5,37,35,2,24,,38,22,16,31,9,2,6,5,1,,,
"Apr 13, 2022 5:00 PM",205,67,138,69,35,34,121,61,60,106,51,55,23,10,13,36,46,35,11,87,80,7,35,,59,38,21,84,4,4,5,1,4,,,
"Apr 13, 2022 6:00 PM",192,71,121,79,55,24,165,119,46,103,71,32,19,2,17,25,50,40,10,94,88,6,39,,75,59,16,66,9,7,7,5,2,,,
"Apr 13, 2022 7:00 PM",132,38,94,74,34,40,113,56,57,68,34,34,12,7,5,19,20,16,4,47,46,1,15,,48,30,18,39,6,1,1,0,1,,,
"Apr 13, 2022 8:00 PM",94,28,66,44,25,19,70,39,31,43,22,21,9,5,4,21,24,15,9,27,26,1,10,,22,11,11,27,6,6,8,4,4,,,
"Apr 13, 2022 9:00 PM",53,12,41,18,10,8,29,10,19,18,8,10,4,4,0,3,17,13,4,28,27,1,14,,7,5,2,14,5,2,3,2,1,,,
"Apr 13, 2022 10:00 PM",47,11,36,9,5,4,18,12,6,11,8,3,3,1,2,5,10,8,2,17,17,0,7,,9,7,2,13,1,1,2,1,1,,,
"Apr 13, 2022 11:00 PM",22,7,15,7,7,0,7,4,3,4,2,2,1,0,1,1,8,4,4,7,7,0,6,,3,2,1,7,2,1,2,0,2,,,
"Apr 14, 2022 12:00 AM",15,7,8,0,0,0,1,1,0,3,2,1,2,0,2,0,2,2,0,7,7,0,4,,5,3,2,4,0,0,0,0,0,,,
"Apr 14, 2022 1:00 AM",6,3,3,1,1,0,5,4,1,1,1,0,1,0,1,0,1,1,0,5,5,0,1,,0,0,0,1,0,1,0,0,0,,,
"Apr 14, 2022 2:00 AM",1,1,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,1,0,0,0,,,
"Apr 14, 2022 3:00 AM",3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,,0,0,0,0,0,0,1,1,0,,,
"Apr 14, 2022 4:00 AM",3,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,2,0,0,0,0,0,,,
"Apr 14, 2022 5:00 AM",3,3,0,2,0,2,2,0,2,1,0,1,0,0,0,1,10,10,0,0,0,0,9,,1,0,1,5,0,0,0,0,0,,,
"Apr 14, 2022 6:00 AM",50,35,15,22,12,10,26,16,10,22,13,9,3,3,0,4,14,14,0,12,12,0,15,,10,6,4,17,0,3,0,0,0,,,
"Apr 14, 2022 7:00 AM",103,72,31,59,24,35,77,28,49,55,22,33,4,3,1,19,59,59,0,15,12,3,57,,25,14,11,96,0,7,4,4,0,,,
"Apr 14, 2022 8:00 AM",199,150,49,61,16,45,100,35,65,65,30,35,14,10,4,13,129,129,0,24,15,9,123,,50,15,35,111,4,6,3,2,1,,,
"Apr 14, 2022 9:00 AM",106,84,22,55,25,30,77,41,36,77,45,32,21,17,4,11,72,72,0,16,11,5,71,,38,20,18,50,0,3,2,0,2,,,
"Apr 14, 2022 10:00 AM",74,56,18,70,26,44,85,38,47,59,28,31,18,12,6,14,35,34,1,17,13,4,24,,30,11,19,22,3,4,5,5,0,,,
"Apr 14, 2022 11:00 AM",63,43,20,68,35,33,89,43,46,68,36,32,14,7,7,10,31,26,5,18,16,2,23,,36,16,20,32,4,6,3,3,0,,,
"Apr 14, 2022 12:00 PM",66,37,29,62,27,35,76,40,36,65,35,30,17,10,7,19,29,25,4,18,15,3,21,,40,22,18,32,6,4,4,3,1,,,
"Apr 14, 2022 1:00 PM",74,28,46,63,38,25,83,42,41,55,27,28,19,11,8,13,35,32,3,27,23,4,33,,49,28,21,23,3,3,7,6,1,,,
"Apr 14, 2022 2:00 PM",74,36,38,41,18,23,54,21,33,44,22,22,21,10,11,14,18,13,5,19,18,1,9,,26,6,20,19,5,2,9,7,2,,,
"Apr 14, 2022 3:00 PM",76,35,41,46,22,24,45,29,16,42,24,18,15,10,5,13,17,14,3,29,27,2,14,,23,11,12,15,4,1,4,3,1,,,
"Apr 14, 2022 4:00 PM",102,26,76,59,42,17,64,40,24,72,38,34,28,16,12,20,27,22,5,34,31,3,22,,43,29,14,43,4,4,6,5,1,,,
"Apr 14, 2022 5:00 PM",205,58,147,56,28,28,88,45,43,78,40,38,20,2,18,28,35,28,7,71,69,2,32,,40,27,13,45,3,3,6,4,2,,,
"Apr 14, 2022 6:00 PM",167,58,109,49,32,17,90,54,36,70,37,33,21,6,15,20,31,28,3,77,73,4,29,,49,37,12,42,4,2,6,5,1,,,
"Apr 14, 2022 7:00 PM",103,46,57,38,18,20,69,37,32,53,27,26,10,4,6,10,19,17,2,28,26,2,16,,36,21,15,22,5,1,6,1,5,,,
"Apr 14, 2022 8:00 PM",76,21,55,26,22,4,45,30,15,35,22,13,3,2,1,17,14,10,4,19,16,3,8,,11,7,4,15,2,0,6,3,3,,,
"Apr 14, 2022 9:00 PM",60,19,41,9,3,6,20,7,13,11,7,4,2,1,1,10,14,9,5,16,15,1,12,,6,4,2,15,3,1,2,1,1,,,
"Apr 14, 2022 10:00 PM",55,9,46,9,7,2,8,6,2,10,6,4,6,2,4,3,9,6,3,16,16,0,6,,3,3,0,6,1,2,4,1,3,,,
"Apr 14, 2022 11:00 PM",30,7,23,6,5,1,15,10,5,12,7,5,2,1,1,0,6,4,2,10,10,0,3,,2,1,1,11,0,1,1,1,0,,,
"Apr 15, 2022 12:00 AM",16,4,12,0,0,0,3,2,1,8,3,5,0,0,0,3,3,3,0,6,6,0,3,,2,2,0,3,0,1,0,0,0,,,
"Apr 15, 2022 1:00 AM",12,1,11,1,1,0,3,0,3,0,0,0,1,0,1,1,0,0,0,2,2,0,0,,1,1,0,0,0,0,0,0,0,,,
"Apr 15, 2022 2:00 AM",8,3,5,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,,0,0,0,0,0,0,0,0,0,,,
"Apr 15, 2022 3:00 AM",5,1,4,1,1,0,1,1,0,1,1,0,0,0,0,0,0,0,0,3,3,0,0,,0,0,0,1,0,0,0,0,0,,,
"Apr 15, 2022 4:00 AM",5,3,2,1,1,0,2,2,0,1,1,0,1,0,1,1,0,0,0,2,2,0,0,,0,0,0,0,0,0,0,0,0,,,
"Apr 15, 2022 5:00 AM",2,1,1,1,1,0,2,1,1,2,1,1,0,0,0,1,6,6,0,1,1,0,6,,1,1,0,4,0,0,0,0,0,,,
"Apr 15, 2022 6:00 AM",29,20,9,16,6,10,22,10,12,18,9,9,3,1,2,4,10,9,1,6,6,0,10,,11,8,3,19,2,2,2,2,0,,,
"Apr 15, 2022 7:00 AM",51,31,20,42,27,15,60,28,32,32,17,15,2,2,0,5,22,22,0,10,7,3,21,,12,8,4,32,0,6,2,2,0,,,
"Apr 15, 2022 8:00 AM",54,24,30,53,23,30,62,29,33,42,25,17,12,6,6,9,27,27,0,13,10,3,25,,18,11,7,38,1,8,0,0,0,,,
"Apr 15, 2022 9:00 AM",58,32,26,56,31,25,79,41,38,60,41,19,15,10,5,10,32,32,0,14,11,3,27,,33,21,12,33,2,5,6,6,0,,,
"Apr 15, 2022 10:00 AM",50,28,22,88,42,46,120,75,45,91,54,37,26,15,11,7,32,30,2,18,14,4,28,,32,18,14,32,5,4,7,4,3,,,
"Apr 15, 2022 11:00 AM",60,41,19,105,47,58,139,77,62,104,64,40,18,9,9,12,25,24,1,20,20,0,20,,47,34,13,32,3,9,0,0,0,,,
"Apr 15, 2022 12:00 PM",63,35,28,96,52,44,129,63,66,92,52,40,21,7,14,18,26,24,2,12,12,0,27,,59,37,22,33,12,3,3,2,1,,,
"Apr 15, 2022 1:00 PM",87,41,46,92,45,47,106,56,50,98,53,45,14,3,11,27,23,21,2,17,15,2,20,,32,21,11,44,7,8,4,3,1,,,
"Apr 15, 2022 2:00 PM",66,33,33,92,34,58,94,34,60,82,29,53,15,9,6,20,27,25,2,20,19,1,24,,45,21,24,49,12,3,5,3,2,,,
"Apr 15, 2022 3:00 PM",68,35,33,61,29,32,98,35,63,77,26,51,25,13,12,17,19,18,1,18,18,0,19,,61,21,40,40,3,1,1,1,0,,,
"Apr 15, 2022 4:00 PM",97,47,50,70,32,38,105,61,44,70,48,22,18,6,12,26,44,43,1,20,20,0,38,,53,27,26,49,4,4,2,1,1,,,
"Apr 15, 2022 5:00 PM",89,30,59,77,43,34,83,45,38,67,36,31,20,12,8,12,23,20,3,15,15,0,20,,54,30,24,37,4,2,10,5,5,,,
"Apr 15, 2022 6:00 PM",73,36,37,63,32,31,66,36,30,69,32,37,14,2,12,10,16,14,2,22,20,2,15,,38,12,26,29,7,0,9,4,5,,,
"Apr 15, 2022 7:00 PM",68,23,45,49,22,27,61,36,25,47,24,23,5,3,2,16,10,8,2,11,11,0,8,,33,23,10,18,5,5,0,0,0,,,
"Apr 15, 2022 8:00 PM",62,15,47,26,9,17,39,20,19,35,15,20,5,2,3,4,15,11,4,12,11,1,13,,18,11,7,15,3,1,9,7,2,,,
"Apr 15, 2022 9:00 PM",31,13,18,8,5,3,13,6,7,9,5,4,9,7,2,9,8,6,2,5,4,1,7,,7,6,1,13,0,3,3,2,1,,,
"Apr 15, 2022 10:00 PM",26,6,20,0,0,0,7,6,1,6,2,4,1,0,1,1,2,2,0,13,11,2,2,,9,5,4,6,1,1,3,1,2,,,
"Apr 15, 2022 11:00 PM",30,10,20,2,2,0,10,4,6,8,3,5,1,1,0,1,4,4,0,6,6,0,3,,3,1,2,5,1,2,3,2,1,,,
"Apr 16, 2022 12:00 AM",15,7,8,0,0,0,6,2,4,6,2,4,1,1,0,0,1,1,0,3,3,0,0,,3,2,1,3,1,0,2,2,0,,,
"Apr 16, 2022 1:00 AM",5,1,4,1,0,1,5,4,1,0,0,0,3,1,2,1,0,0,0,3,3,0,0,,3,2,1,2,0,0,0,0,0,,,
"Apr 16, 2022 2:00 AM",7,2,5,1,1,0,4,3,1,2,1,1,0,0,0,3,0,0,0,3,3,0,0,,1,0,1,2,0,0,0,0,0,,,
"Apr 16, 2022 3:00 AM",6,1,5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,,0,0,0,0,0,0,1,1,0,,,
"Apr 16, 2022 4:00 AM",6,1,5,3,3,0,2,2,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,,2,2,0,0,0,0,0,0,0,,,
"Apr 16, 2022 5:00 AM",3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,1,0,1,,0,0,0,3,0,1,0,0,0,,,
"Apr 16, 2022 6:00 AM",10,4,6,4,2,2,8,5,3,5,3,2,0,0,0,1,7,6,1,4,4,0,7,,4,3,1,11,0,4,0,0,0,,,
"Apr 16, 2022 7:00 AM",15,6,9,26,14,12,29,15,14,18,10,8,3,3,0,3,12,11,1,9,9,0,11,,12,8,4,20,1,1,1,1,0,,,
"Apr 16, 2022 8:00 AM",26,13,13,54,38,16,61,41,20,54,39,15,8,3,5,11,16,15,1,11,10,1,15,,16,9,7,15,4,8,3,2,1,,,
"Apr 16, 2022 9:00 AM",36,15,21,64,31,33,94,61,33,73,50,23,5,3,2,6,17,17,0,12,10,2,14,,29,20,9,29,1,13,3,3,0,,,
"Apr 16, 2022 10:00 AM",44,25,19,110,59,51,125,76,49,97,59,38,21,13,8,19,19,19,0,14,13,1,20,,41,29,12,41,6,10,4,3,1,,,
"Apr 16, 2022 11:00 AM",55,33,22,122,53,69,151,84,67,107,51,56,21,13,8,6,18,18,0,16,13,3,13,,56,32,24,46,7,5,8,6,2,,,
